id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,calendar_last_scraped,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours
1493340902966617273,300765938,within a day,0.5,0.86,0,238,1,1,Geylang,Central Region,1.31434,103.88655,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",265.0,90,365,90.0,90.0,365.0,365.0,90.0,365.0,364,2025-09-28,0,94,0,4.055724637681159,3.5,4.611449275362319,0,49,9,2.0,0.0,24.0
1493598155663078247,109333133,within an hour,0.98,0.99,0,86,1,0,River Valley,Central Region,1.29642,103.83971,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Washer"", ""Wifi""]",279.0,92,365,29.0,92.0,365.0,365.0,76.5,365.0,355,2025-09-28,0,85,0,4.8343154761904765,4.98,4.688630952380953,1,71,6,1.0,0.0,1.0
1493598328098570210,10248444,within an hour,0.99,1.0,0,99,1,1,River Valley,Central Region,1.29612,103.83796,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Mini fridge"", ""TV"", ""Elevator"", ""Building staff"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen"", ""Washer"", ""Hot water kettle"", ""Self check-in"", ""Hangers"", ""Wifi""]",256.0,92,365,29.0,92.0,365.0,365.0,77.3,365.0,357,2025-09-28,0,87,0,4.839315476190476,4.99,4.688630952380953,1,56,18,1.0,0.0,1.0
1494055113487584313,652674004,within a few hours,1.0,0.95,1,15,1,1,Bedok,East Region,1.3148,103.94101,Private room in home,Private room,2,2.0,2 baths,1.0,1.0,"[""Host greets you"", ""Oven"", ""Outdoor kitchen"", ""Piano"", ""Coffee"", ""Bikes"", ""Baking sheet"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Backyard"", ""Patio or balcony"", ""Babysitter recommendations"", ""Free parking on premises"", ""Portable fans"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Wifi"", ""Dishwasher"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Air conditioning"", ""Mini fridge"", ""Dining table"", ""Coffee maker"", ""Iron"", ""Shower gel"", ""Drying rack for clothing"", ""Washer"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Barbecue utensils"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""BBQ grill"", ""Extra pillows and blankets"", ""TV"", ""Smoking allowed"", ""Hot water"", ""Ethernet connection"", ""Bed linens"", ""Microwave"", ""Sound system"", ""Pets allowed"", ""Stove"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Children\u2019s bikes"", ""Cleaning available during stay"", ""Wine glasses"", ""Rice maker"", ""Kitchen"", ""Beach access"", ""Hot water kettle"", ""Crib"", ""Room-darkening shades"", ""Shampoo"", ""Outdoor dining area""]",112.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,364,2025-09-28,0,94,0,4.5619672131147535,4.5,4.623934426229508,0,4,64,2.0,0.0,12.0
1494085111775419009,300765938,within a day,0.5,0.86,0,238,1,1,Bukit Merah,Central Region,1.28903,103.82885,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",285.0,90,365,90.0,90.0,365.0,365.0,90.0,365.0,286,2025-09-28,0,16,0,4.088695652173913,3.5,4.677391304347826,0,49,9,2.0,0.0,24.0
1494135102346372429,300765938,within a day,0.5,0.86,0,238,1,1,Clementi,West Region,1.3203,103.75214,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",285.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,364,2025-09-28,0,94,0,4.05,3.5,4.6,1,49,9,2.0,0.0,24.0
1494887281135886016,109333133,within an hour,0.98,0.99,0,86,1,0,River Valley,Central Region,1.29429,103.83864,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Hair dryer"", ""Lock on bedroom door"", ""Wifi"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Shower gel"", ""Washer"", ""Hangers"", ""Bidet"", ""TV"", ""Hot water"", ""Dryer \u2013 In building"", ""Smoke alarm"", ""Dedicated workspace"", ""Self check-in"", ""Hot water kettle"", ""Shampoo"", ""Building staff""]",142.0,92,365,29.0,92.0,365.0,365.0,65.4,365.0,281,2025-09-28,0,11,0,4.8343154761904765,4.98,4.688630952380953,1,71,20,1.0,0.0,1.0
1494887320601867335,10248444,within an hour,0.99,1.0,0,99,1,1,River Valley,Central Region,1.29623,103.84013,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""Wifi"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Shower gel"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Washer \u2013\u00a0In building"", ""Dryer \u2013 In building"", ""Smoke alarm"", ""Dedicated workspace"", ""Self check-in"", ""Hot water kettle"", ""Shampoo"", ""Building staff""]",141.0,92,365,29.0,92.0,365.0,365.0,70.3,365.0,343,2025-09-28,0,73,0,4.839315476190476,4.99,4.688630952380953,1,56,21,1.0,0.0,1.0
1495431349725474932,158158038,within a few hours,0.7979322638146167,1.0,0,2,1,1,Downtown Core,Central Region,1.27651,103.84532,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Host greets you"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Theme room"", ""Hair dryer"", ""Cooking basics"", ""Backyard"", ""Single level home"", ""Private entrance"", ""Portable fans"", ""Lock on bedroom door"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Laundromat nearby"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Shower gel"", ""Drying rack for clothing"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Baby bath"", ""Window guards"", ""Long term stays allowed"", ""Lockbox"", ""Body soap"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Table corner guards"", ""Ceiling fan"", ""High chair"", ""Pets allowed"", ""Waterfront"", ""Bathtub"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Cleaning products"", ""Essentials"", ""Pool"", ""Cleaning available during stay"", ""Exercise equipment"", ""Wine glasses"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Room-darkening shades"", ""Shampoo"", ""Trash compactor""]",102.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,95,2025-09-28,0,95,0,4.59428871255247,4.297932263814617,4.8906451612903235,0,2,57,1.0,0.0,14.3373440285205
1495667656926912375,84942477,within an hour,1.0,0.99,1,41,1,1,Pasir Ris,East Region,1.3708417747170945,103.94569113850594,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Host greets you"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Pool"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Pets allowed"", ""Wifi""]",66.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,285,2025-09-28,3,15,255,5.0,5.0,5.0,1,1,11,1.0,0.0,1.0
1496151732298903272,300765938,within a day,0.5,0.86,0,238,1,1,Clementi,West Region,1.32183,103.75273,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",325.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.05,3.5,4.6,1,49,9,2.0,0.0,24.0
1496193040989628166,300765938,within a day,0.5,0.86,0,238,1,1,Kallang,Central Region,1.31391,103.85475,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",275.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,270,2025-09-28,0,0,0,4.126472602739726,3.5,4.752945205479452,1,49,9,2.0,0.0,24.0
1496231766157815351,300765938,within a day,0.5,0.86,0,238,1,1,Geylang,Central Region,1.31411,103.88635,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",277.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.055724637681159,3.5,4.611449275362319,0,49,9,2.0,0.0,24.0
1496272170156267558,300765938,within a day,0.5,0.86,0,238,1,1,Queenstown,Central Region,1.29039,103.80636,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Washer"", ""Wifi""]",270.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,288,2025-09-28,0,18,0,3.9727777777777775,3.5,4.445555555555555,1,49,6,2.0,0.0,24.0
1496295827957978650,300765938,within a day,0.5,0.86,0,238,1,1,Queenstown,Central Region,1.27978,103.78425,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Washer"", ""Wifi""]",287.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,3.9727777777777775,3.5,4.445555555555555,1,49,6,2.0,0.0,24.0
1496310400207856454,300765938,within a day,0.5,0.86,0,238,1,1,Kallang,Central Region,1.32558,103.86477,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",285.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,270,2025-09-28,0,0,0,4.126472602739726,3.5,4.752945205479452,1,49,9,2.0,0.0,24.0
1496323183193781879,300765938,within a day,0.5,0.86,0,238,1,1,Geylang,Central Region,1.31445,103.88823,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Pool"", ""Kitchen"", ""Washer"", ""Wifi""]",285.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.055724637681159,3.5,4.611449275362319,0,49,7,2.0,0.0,24.0
1496841118799403519,300765938,within a day,0.5,0.86,0,238,1,1,Kallang,Central Region,1.31383,103.8552,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Wifi""]",275.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,270,2025-09-28,0,0,0,4.126472602739726,3.5,4.752945205479452,1,49,9,2.0,0.0,24.0
1496897530262402035,238891646,within an hour,1.0,0.68,0,144,1,1,Bukit Merah,Central Region,1.2887,103.83077,Entire rental unit,Entire home/apt,2,2.0,2 baths,2.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""First aid kit"", ""Pool"", ""Paid parking on premises"", ""Carbon monoxide alarm"", ""Kitchen"", ""Outdoor dining area"", ""Wifi""]",406.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,358,2025-09-28,0,88,0,4.838695652173913,5.0,4.677391304347826,0,135,11,2.0,0.0,1.0
1497501411929097100,109333133,within an hour,0.98,0.99,0,86,1,0,River Valley,Central Region,1.29623,103.83816,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",190.0,92,365,11.0,92.0,365.0,365.0,70.0,365.0,357,2025-09-28,0,87,0,4.8343154761904765,4.98,4.688630952380953,1,71,7,1.0,0.0,1.0
1497502910779552587,61619807,within an hour,1.0,1.0,0,91,1,1,River Valley,Central Region,1.29639,103.83922,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Kitchen"", ""Washer"", ""Lock on bedroom door"", ""Wifi""]",157.0,92,365,29.0,92.0,365.0,365.0,71.8,365.0,357,2025-09-28,0,87,0,4.844315476190476,5.0,4.688630952380953,1,47,7,1.0,0.0,1.0
1497564515337300800,589708063,within an hour,1.0,0.0,0,1,1,1,Marine Parade,Central Region,1.30765,103.90729,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Outdoor dining area"", ""Wifi""]",95.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.886166666666666,5.0,4.772333333333333,0,1,11,1.0,0.0,1.0
1497759355112905740,61619807,within an hour,1.0,1.0,0,91,1,1,River Valley,Central Region,1.29409,103.83806,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Clothing storage"", ""Dryer"", ""Stove"", ""Dedicated workspace"", ""Bidet"", ""Air conditioning"", ""TV"", ""Refrigerator"", ""Building staff"", ""Microwave"", ""Iron"", ""Self check-in"", ""Kitchen"", ""Washer"", ""Hangers"", ""Wifi""]",188.0,92,365,29.0,92.0,365.0,365.0,66.1,365.0,357,2025-09-28,0,87,0,4.844315476190476,5.0,4.688630952380953,1,47,16,1.0,0.0,1.0
1499023233541585869,50965838,within a day,0.88,0.68,1,18,1,1,Novena,Central Region,1.31773,103.84855,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Free parking on premises"", ""Wifi"", ""Laundromat nearby"", ""Air conditioning"", ""Dining table"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Drying rack for clothing"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Body soap"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Gym"", ""Cleaning products"", ""Essentials"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Exercise equipment"", ""Wine glasses"", ""Conditioner"", ""Rice maker"", ""Kitchen"", ""Hot water kettle"", ""Crib"", ""Coffee"", ""Shampoo"", ""Outdoor dining area""]",294.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,347,2025-09-28,0,77,0,4.291148648648649,3.88,4.702297297297298,0,18,44,1.0,0.0,24.0
1499828822404382970,4061507,within a day,1.0,0.7049006010171058,0,1,1,1,Tanglin,Central Region,1.309549060993211,103.81054060453069,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Air conditioning"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Wifi""]",80.0,96,365,96.0,96.0,365.0,365.0,96.0,365.0,365,2025-09-28,0,95,0,4.315333333333333,4.0,4.6306666666666665,0,1,11,1.0,0.0,24.0
1501305438236733356,695009867,a few days or more,0.3,0.0,0,5,0,1,Serangoon,North-East Region,1.3493,103.86385,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Hot tub"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Outdoor shower""]",83.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,3.5283333333333333,2.8,4.256666666666667,0,4,13,1.0,0.0,48.0
1501309861750539856,695009867,a few days or more,0.3,0.0,0,5,0,1,Serangoon,North-East Region,1.35129,103.8658,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Hot tub"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Lock on bedroom door"", ""Wifi"", ""Outdoor shower""]",30.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,3.5283333333333333,2.8,4.256666666666667,0,4,13,0.0,2.0,48.0
1503263876172669918,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.2711498168227169,103.8280433741486,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Private patio or balcony"", ""Lockbox"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Pool"", ""Hair dryer"", ""Iron"", ""Self check-in"", ""Washer"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Wifi""]",254.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,359,2025-09-28,0,89,0,4.838695652173913,5.0,4.677391304347826,1,21,14,1.0,0.0,1.0
1503394853479418157,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27185,103.82653,Private room in serviced apartment,Private room,1,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Lockbox"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Pool"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Patio or balcony"", ""Self check-in"", ""Washer"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Wifi""]",167.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,359,2025-09-28,0,89,0,4.838695652173913,5.0,4.677391304347826,1,21,15,1.0,0.0,1.0
1503402926569413050,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27264,103.82637,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Clothing storage: wardrobe"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Free dryer \u2013 In building"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",252.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,353,2025-09-28,0,83,0,4.838695652173913,5.0,4.677391304347826,1,21,25,1.0,0.0,1.0
1504770542819027871,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27128,103.82815,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",252.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,359,2025-09-28,0,89,0,4.838695652173913,5.0,4.677391304347826,1,21,25,1.0,0.0,1.0
1504826126272946671,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27091,103.82688,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Shower gel"", ""Washer"", ""Hangers"", ""Lockbox"", ""Body soap"", ""TV"", ""Free dryer \u2013 In building"", ""Hot water"", ""Microwave"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Conditioner"", ""Self check-in"", ""Hot water kettle"", ""Shampoo"", ""Outdoor dining area""]",223.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,355,2025-09-28,0,85,0,4.838695652173913,5.0,4.677391304347826,1,21,29,1.0,0.0,1.0
1504891063641428493,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27162,103.82624,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Free dryer \u2013 In building"", ""Hot water"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",223.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,2025-09-28,0,88,0,4.838695652173913,5.0,4.677391304347826,1,21,22,1.0,0.0,1.0
1505010782620475896,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27097,103.8263,Private room in serviced apartment,Private room,1,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""Housekeeping available from 9:00\u202fAM to 6:00\u202fPM, 2 days a week"", ""TV"", ""Free dryer \u2013 In building"", ""Hot water"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Self check-in"", ""Outdoor dining area""]",214.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,2025-09-28,0,88,0,4.838695652173913,5.0,4.677391304347826,1,21,23,1.0,0.0,1.0
1505011749919855875,704325196,within a few hours,1.0,1.0,0,4,1,1,Bedok,East Region,1.313324270224475,103.9302395039752,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,1.0,"[""Host greets you"", ""Dishes and silverware"", ""Freezer"", ""Refrigerator"", ""Hair dryer"", ""Cooking basics"", ""Patio or balcony"", ""Free parking on premises"", ""Clothing storage"", ""Kitchenette"", ""Free street parking"", ""Air conditioning"", ""Dining table"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Shower gel"", ""Washer"", ""Hangers"", ""Toaster"", ""Long term stays allowed"", ""TV"", ""Microwave"", ""Ceiling fan"", ""Smoke alarm"", ""Gym"", ""Cleaning products"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Cleaning available during stay"", ""Exercise equipment"", ""Conditioner"", ""Beach access"", ""Oven"", ""Hot water kettle"", ""Shampoo""]",190.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,358,2025-09-28,0,88,0,4.5619672131147535,4.5,4.623934426229508,0,4,37,2.0,0.0,12.0
1505085780715347537,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27105,103.82768,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",273.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,357,2025-09-28,0,87,0,4.838695652173913,5.0,4.677391304347826,1,21,25,1.0,0.0,1.0
1505620790609143899,122620134,within a day,1.0,0.5,0,9,1,1,Tampines,East Region,1.33666,103.95881,Entire home,Entire home/apt,2,3.0,3 baths,2.0,2.0,"[""HDTV"", ""Private patio or balcony"", ""Freezer"", ""Refrigerator"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Dining table"", ""Elevator"", ""Drying rack for clothing"", ""Free washer \u2013 In unit"", ""Shared gym in building"", ""Long term stays allowed"", ""Microwave"", ""Pets allowed"", ""Free driveway parking on premises"", ""Dedicated workspace"", ""Shared backyard"", ""Induction stove"", ""Outdoor furniture"", ""Exercise equipment"", ""Kitchen"", ""Hot water kettle"", ""Outdoor dining area""]",172.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,358,2025-09-28,0,88,0,4.288333333333334,4.0,4.576666666666667,1,4,26,3.0,0.0,24.0
1506321186217375181,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27268,103.82629,Private room in serviced apartment,Private room,1,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",203.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,357,2025-09-28,0,87,0,4.838695652173913,5.0,4.677391304347826,1,21,22,1.0,0.0,1.0
